Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-01 00:00:00-04:00,15.12900201148494,16.328203975527696,14.557197733466047,15.835817337036133,57146700,0.0,0.0
2021-11-01 00:00:00-04:00,15.93111709404533,16.487039049040536,13.45329707208864,13.604188919067383,43605600,0.0,0.0
2021-12-01 00:00:00-05:00,14.279236376748717,15.232244996467514,14.025101148761156,14.89869213104248,54206400,0.0,0.0
2022-01-01 00:00:00-05:00,15.430789620161468,17.408281232044743,14.660440441938215,15.319605827331543,101258300,0.0,0.0
2022-02-01 00:00:00-05:00,15.470496547709804,15.851699393478293,13.97745131106715,14.517489433288574,77422400,0.0,0.0
2022-03-01 00:00:00-05:00,14.056868883733365,14.096576945278674,10.927825464421687,12.9212007522583,150835000,0.0,0.0
2022-04-01 00:00:00-04:00,13.0641530258887,13.111803005717809,10.379846087678304,10.618098258972168,89081200,1.122,0.0
2022-05-01 00:00:00-04:00,11.384610019732245,13.014659299945496,11.204446609335868,12.954605102539062,135022100,0.0,0.0
2022-06-01 00:00:00-04:00,13.254877533416959,13.272036343872786,10.398001046690906,10.603901863098145,112569900,0.0,0.0
2022-07-01 00:00:00-04:00,10.415160002162343,12.345482023755572,9.754560517603196,12.336902618408203,115269600,0.0,0.0
2022-08-01 00:00:00-04:00,12.42269401628086,13.237719511192411,11.461822723710277,11.496139526367188,95457500,0.0,0.0
2022-09-01 00:00:00-04:00,11.315976223431653,11.993733696459637,10.06341168639773,10.157783508300781,162940800,0.0,0.0
2022-10-01 00:00:00-04:00,10.363684062951021,11.822149380962026,9.926144222094589,11.599090576171875,143608300,0.0,0.0
2022-11-01 00:00:00-04:00,11.873624587269703,13.40930286212115,10.972807539300513,13.400723457336426,138731500,0.0,0.0
2022-12-01 00:00:00-05:00,13.495094729909122,13.615203944806895,11.762095018824594,12.182476043701172,108833900,0.0,0.0
2023-01-01 00:00:00-05:00,12.577119537319783,13.803946615341511,12.431272927281798,13.486515998840332,97984100,0.0,0.0
2023-02-01 00:00:00-05:00,13.546571437431508,15.554105724207734,13.5379920317782,15.03077507019043,116134300,0.0,0.0
2023-03-01 00:00:00-05:00,15.67421584646376,16.180389328094922,14.155695401570275,15.605582237243652,124074900,0.0,0.0
2023-04-01 00:00:00-04:00,15.648476483460625,16.274758326276785,13.7610515499436,14.267223358154297,103976000,1.473,0.0
2023-05-01 00:00:00-04:00,15.592001387061954,15.807256682045015,14.103929069436449,14.319185256958008,96740300,0.0,0.0
2023-06-01 00:00:00-04:00,14.32854343507049,16.481100700280543,14.300465960877132,16.41558837890625,79929900,0.0,0.0
2023-07-01 00:00:00-04:00,16.640203567823065,19.382372741633024,16.088025712651035,19.232629776000977,89713900,0.0,0.0
2023-08-01 00:00:00-04:00,18.764683459869207,18.9050690588079,16.44366559645368,17.360841751098633,144297100,0.0,0.0
2023-09-01 00:00:00-04:00,17.211098150373147,18.717888767371157,16.827381573448193,17.90365982055664,142513000,0.0,0.0
2023-10-01 00:00:00-04:00,17.838146792825782,19.11096375009448,16.67763794917128,17.482507705688477,175690900,0.0,0.0
2023-11-01 00:00:00-04:00,17.622891802006034,20.524164851935296,17.54802032004359,20.271472930908203,128263600,0.0,0.0
2023-12-01 00:00:00-05:00,20.36506316162236,22.143262234757927,20.299550836650166,21.825057983398438,94317800,0.0,0.0
2024-01-01 00:00:00-05:00,21.62852037047703,21.75018585825404,19.541474481047782,20.5522403717041,104166200,0.0,0.0
2024-02-01 00:00:00-05:00,21.020187810882963,25.016457411659577,20.917240638562124,24.576587677001953,130091300,0.0,0.0
2024-03-01 00:00:00-05:00,24.63274072002549,27.618244404040976,24.604665030021494,26.485811233520508,101639500,0.0,0.0
2024-04-01 00:00:00-04:00,26.48581187895246,26.663632321977786,20.645830800574576,20.870445251464844,123582300,1.652,0.0
2024-05-01 00:00:00-04:00,22.610000610351562,23.3700008392334,21.1299991607666,22.270000457763672,148341400,0.0,0.0
2024-06-01 00:00:00-04:00,22.15999984741211,22.219999313354492,19.59000015258789,19.850000381469727,111318300,0.0,0.0
2024-07-01 00:00:00-04:00,20.15999984741211,21.049999237060547,16.56999969482422,16.690000534057617,173728500,0.0,0.0
2024-08-01 00:00:00-04:00,16.6200008392334,16.920000076293945,15.119999885559082,16.780000686645508,157242100,0.0,0.0
2024-09-01 00:00:00-04:00,16.350000381469727,16.3799991607666,13.760000228881836,14.050000190734863,215484500,0.0,0.0
2024-10-01 00:00:00-04:00,13.899999618530273,13.920000076293945,12.739999771118164,13.619999885559082,180518100,0.0,0.0
2024-11-01 00:00:00-04:00,13.770000457763672,14.229999542236328,12.579999923706055,13.199999809265137,169472800,0.0,0.0
2024-12-01 00:00:00-05:00,12.270000457763672,14.079999923706055,12.119999885559082,13.050000190734863,197801000,0.0,0.0
2025-01-01 00:00:00-05:00,12.960000038146973,13.710000038146973,12.220000267028809,13.130000114440918,182666200,0.0,0.0
2025-02-01 00:00:00-05:00,12.520000457763672,14.279999732971191,12.390000343322754,12.720000267028809,248128300,0.0,0.0
2025-03-01 00:00:00-05:00,13.039999961853027,13.140000343322754,11.020000457763672,11.210000038146973,430746100,0.0,0.0
2025-04-01 00:00:00-04:00,11.130000114440918,11.279999732971191,8.390000343322754,9.425000190734863,318435881,0.0,0.0
