Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-01 00:00:00-04:00,46.81541430518252,47.478491587924196,44.178953587580686,44.22019577026367,453765600,0.0,0.0
2021-10-01 00:00:00-04:00,44.18211772106727,47.76402570813895,42.73856889260091,47.405517578125,413998800,0.0,0.0
2021-11-01 00:00:00-04:00,47.58317594795889,48.22405075103704,44.42005862698025,44.616764068603516,534258600,0.0,0.0
2021-12-01 00:00:00-05:00,44.578699747990086,46.48862762607281,42.90672315716889,45.90486145019531,716247600,0.183333,0.0
2022-01-01 00:00:00-05:00,45.869900949382426,46.70766406390475,42.66856557045499,44.535213470458984,497216100,0.0,0.0
2022-02-01 00:00:00-05:00,44.34407863963575,45.22962562730743,42.050586271504955,43.05398941040039,487764300,0.0,0.0
2022-03-01 00:00:00-05:00,43.28015355654487,47.95314804091538,43.00939427385459,47.437110900878906,557647500,0.186667,0.0
2022-04-01 00:00:00-04:00,47.857221164951355,51.40990025761232,47.59500986821848,48.92206573486328,427213500,0.0,0.0
2022-05-01 00:00:00-04:00,49.55201698537696,49.56161222362253,37.499775632038144,41.13239669799805,816439800,0.186667,0.0
2022-06-01 00:00:00-04:00,41.240182951111734,41.37497518333452,37.83826941545781,39.01931381225586,512761800,0.0,0.0
2022-07-01 00:00:00-04:00,39.134850376562575,42.80955849867264,38.53149168347233,42.3795051574707,472936800,0.0,0.0
2022-08-01 00:00:00-04:00,42.06178885365847,45.80389378078002,40.15543330553162,42.539981842041016,623681700,0.186667,0.0
2022-09-01 00:00:00-04:00,42.722028512864384,44.56254895226847,41.345667285500404,41.806602478027344,416526900,0.0,0.0
2022-10-01 00:00:00-04:00,41.98066073050591,46.116192263160244,41.28119608040374,45.87766647338867,350685000,0.0,0.0
2022-11-01 00:00:00-04:00,46.083952459332174,49.84557832892583,44.56898820213411,49.130001068115234,454982100,0.0,0.0
2022-12-01 00:00:00-05:00,49.01074900173623,49.513589082066275,45.3877256342606,45.703609466552734,382125300,0.186667,0.0
2023-01-01 00:00:00-05:00,46.12179553818115,47.8398369198518,44.70465531467269,46.54888153076172,324054600,0.0,0.0
2023-02-01 00:00:00-05:00,46.48093565198257,47.99514264317096,44.87290184995969,45.98590850830078,368553300,0.0,0.0
2023-03-01 00:00:00-05:00,45.6397097915679,48.02749463227002,44.03167606785704,47.707183837890625,524648700,0.19,0.0
2023-04-01 00:00:00-04:00,47.99368525243574,49.94943018323281,47.76302724517644,49.04627990722656,301894800,0.0,0.0
2023-05-01 00:00:00-04:00,49.06902370236027,50.14435701519676,47.11002927620177,47.714298248291016,406453500,0.19,0.0
2023-06-01 00:00:00-04:00,47.68031246821271,51.60013329139915,47.59226304657628,51.257720947265625,390332400,0.0,0.0
2023-07-01 00:00:00-04:00,51.137064312402615,52.48389250180963,50.041341012076785,52.13169479370117,272185500,0.0,0.0
2023-08-01 00:00:00-04:00,52.161041132626224,53.15241352262706,50.55332651175414,53.02849197387695,391674900,0.19,0.0
2023-09-01 00:00:00-04:00,53.30209820305535,54.27735467898923,52.097750312046266,52.33993148803711,331229700,0.0,0.0
2023-10-01 00:00:00-04:00,52.195930653765494,53.77990776067949,49.63015035973399,53.47882080078125,344001900,0.0,0.0
2023-11-01 00:00:00-04:00,53.740633612501775,55.6158775109396,50.44177437340487,50.95231246948242,536482200,0.0,0.0
2023-12-01 00:00:00-05:00,50.850854713574385,51.81629845458071,48.939614979472005,51.593753814697266,543923100,0.19,0.0
2024-01-01 00:00:00-05:00,51.653985747733174,55.119483343980534,51.11198920598681,54.2818489074707,385322100,0.0,0.0
2024-02-01 00:00:00-05:00,54.429670548216905,59.5704335126743,54.2588603741797,57.757205963134766,523240800,0.0,3.0
2024-03-01 00:00:00-05:00,57.94443732174513,60.76282385672688,57.35316904916087,59.29450225830078,339223100,0.208,0.0
2024-04-01 00:00:00-04:00,59.63488736370585,60.20839284520241,57.90447697554256,58.685630798339844,304720900,0.0,0.0
2024-05-01 00:00:00-04:00,58.646081008284135,65.16231223142682,57.92425313273664,65.02388000488281,401568500,0.208,0.0
2024-06-01 00:00:00-04:00,65.0008924004606,68.50345786137567,64.65361393282507,67.18379211425781,288554300,0.0,0.0
2024-07-01 00:00:00-04:00,67.3623959668551,70.77566461714602,66.72737029751305,68.1065673828125,288053200,0.0,0.0
2024-08-01 00:00:00-04:00,68.3744729254613,76.86794688001147,66.15187552587001,76.62981414794922,395298400,0.208,0.0
2024-09-01 00:00:00-04:00,76.94774522661626,81.19663448084142,75.92283792315835,80.35083770751953,358161300,0.0,0.0
2024-10-01 00:00:00-04:00,80.28118023356431,82.92802728506645,78.58958676700374,81.5448989868164,274951500,0.0,0.0
2024-11-01 00:00:00-04:00,82.12203068774747,92.18205483238263,81.13692665101168,92.0427474975586,340426600,0.0,0.0
2024-12-01 00:00:00-05:00,92.36116504731238,95.70455625558725,88.47049719448702,89.90337371826172,382128400,0.208,0.0
2025-01-01 00:00:00-05:00,89.73358345031738,98.72887786347115,89.27483651425909,97.89118194580078,301854300,0.0,0.0
2025-02-01 00:00:00-05:00,96.50498556754863,105.01163198604722,91.8677259887909,98.33995056152344,393516500,0.0,0.0
2025-03-01 00:00:00-05:00,97.71168002514482,99.21753933354051,83.64032038484424,87.5495834350586,529824400,0.235,0.0
2025-04-01 00:00:00-04:00,87.54000091552734,93.3499984741211,79.80999755859375,92.80000305175781,310282026,0.0,0.0
